클래스명,이미지경로,RGB,색상범주,비율(%),총픽셀수
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0024.jpg,"(np.int64(198), np.int64(204), np.int64(213))",Silver,32.8,8937
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0025.jpg,"(np.int64(46), np.int64(36), np.int64(37))",Black,45.0,3235
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0026.jpg,"(np.int64(153), np.int64(157), np.int64(163))",Silver,45.8,4201
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0027.jpg,"(np.int64(186), np.int64(189), np.int64(195))",Silver,50.6,7405
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0028.jpg,"(np.int64(204), np.int64(206), np.int64(220))",White,55.4,11352
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0029.jpg,"(np.int64(171), np.int64(170), np.int64(185))",Silver,52.3,10057
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0030.jpg,"(np.int64(33), np.int64(34), np.int64(43))",Black,38.3,17056
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0031.jpg,"(np.int64(44), np.int64(41), np.int64(42))",Black,35.5,6370
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0032.jpg,"(np.int64(30), np.int64(29), np.int64(36))",Black,40.4,5719
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0033.jpg,"(np.int64(36), np.int64(37), np.int64(45))",Black,42.6,11317
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0034.jpg,"(np.int64(120), np.int64(125), np.int64(131))",Gray,33.8,9277
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0035.jpg,"(np.int64(38), np.int64(36), np.int64(39))",Black,42.5,7508
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0036.jpg,"(np.int64(198), np.int64(206), np.int64(216))",Silver,36.3,13912
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0037.jpg,"(np.int64(202), np.int64(208), np.int64(225))",White,45.8,11169
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0038.jpg,"(np.int64(72), np.int64(69), np.int64(69))",Gray,43.8,2025
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0039.jpg,"(np.int64(75), np.int64(71), np.int64(69))",Gray,52.2,3411
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0040.jpg,"(np.int64(79), np.int64(85), np.int64(90))",Gray,36.9,14209
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0041.jpg,"(np.int64(33), np.int64(31), np.int64(33))",Black,62.8,6111
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0042.jpg,"(np.int64(36), np.int64(33), np.int64(37))",Black,39.2,3860
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0043.jpg,"(np.int64(148), np.int64(131), np.int64(131))",Gray,48.5,4241
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0044.jpg,"(np.int64(33), np.int64(32), np.int64(38))",Black,58.4,9789
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0045.jpg,"(np.int64(30), np.int64(30), np.int64(36))",Black,61.2,10064
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0046.jpg,"(np.int64(30), np.int64(32), np.int64(37))",Black,52.7,9342
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0047.jpg,"(np.int64(34), np.int64(34), np.int64(39))",Black,56.3,4833
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0048.jpg,"(np.int64(48), np.int64(44), np.int64(42))",Black,63.1,2099
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0049.jpg,"(np.int64(47), np.int64(36), np.int64(37))",Black,50.8,1977
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0050.jpg,"(np.int64(52), np.int64(27), np.int64(29))",Black,38.4,2084
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0051.jpg,"(np.int64(39), np.int64(36), np.int64(37))",Black,63.4,2088
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0052.jpg,"(np.int64(34), np.int64(29), np.int64(32))",Black,62.8,1470
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0053.jpg,"(np.int64(33), np.int64(29), np.int64(31))",Black,64.2,1390
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0054.jpg,"(np.int64(156), np.int64(163), np.int64(165))",Silver,55.0,6409
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0055.jpg,"(np.int64(44), np.int64(41), np.int64(46))",Black,37.9,5734
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0056.jpg,"(np.int64(164), np.int64(157), np.int64(151))",Silver,40.0,6256
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0057.jpg,"(np.int64(184), np.int64(174), np.int64(165))",Silver,43.6,9845
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0058.jpg,"(np.int64(200), np.int64(191), np.int64(182))",Silver,39.3,7789
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0059.jpg,"(np.int64(169), np.int64(161), np.int64(153))",Silver,49.5,8099
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0060.jpg,"(np.int64(182), np.int64(174), np.int64(165))",Silver,45.3,8031
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0061.jpg,"(np.int64(31), np.int64(30), np.int64(37))",Black,53.1,5749
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0062.jpg,"(np.int64(195), np.int64(200), np.int64(210))",Silver,42.9,9267
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0063.jpg,"(np.int64(162), np.int64(148), np.int64(146))",Silver,49.7,3964
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0064.jpg,"(np.int64(35), np.int64(33), np.int64(40))",Black,38.3,7525
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0065.jpg,"(np.int64(34), np.int64(25), np.int64(34))",Black,34.8,12342
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0066.jpg,"(np.int64(38), np.int64(39), np.int64(44))",Black,54.5,8685
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0067.jpg,"(np.int64(47), np.int64(32), np.int64(36))",Black,35.1,3722
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0068.jpg,"(np.int64(40), np.int64(36), np.int64(41))",Black,64.1,4604
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0069.jpg,"(np.int64(68), np.int64(31), np.int64(32))",Black,54.0,14495
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0070.jpg,"(np.int64(209), np.int64(212), np.int64(227))",White,49.1,13062
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0071.jpg,"(np.int64(37), np.int64(29), np.int64(31))",Black,33.9,1936
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0072.jpg,"(np.int64(40), np.int64(32), np.int64(32))",Black,37.7,7733
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0073.jpg,"(np.int64(34), np.int64(33), np.int64(36))",Black,60.0,8586
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0074.jpg,"(np.int64(35), np.int64(32), np.int64(39))",Black,48.6,5951
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0075.jpg,"(np.int64(28), np.int64(30), np.int64(35))",Black,58.3,5080
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0076.jpg,"(np.int64(37), np.int64(35), np.int64(39))",Black,50.2,2660
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0077.jpg,"(np.int64(33), np.int64(34), np.int64(38))",Black,44.2,10243
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0078.jpg,"(np.int64(35), np.int64(28), np.int64(33))",Black,56.6,5020
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0079.jpg,"(np.int64(41), np.int64(37), np.int64(49))",Black,47.3,12784
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0080.jpg,"(np.int64(43), np.int64(24), np.int64(25))",Black,33.9,2990
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0081.jpg,"(np.int64(31), np.int64(29), np.int64(35))",Black,42.6,13134
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0082.jpg,"(np.int64(30), np.int64(30), np.int64(34))",Black,45.0,9128
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0083.jpg,"(np.int64(36), np.int64(33), np.int64(38))",Black,72.6,4809
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0084.jpg,"(np.int64(36), np.int64(32), np.int64(32))",Black,46.0,2966
더_뉴_스파크_2019_2022,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_스파크_2019_2022\더_뉴_스파크_2019_2022_0085.jpg,"(np.int64(42), np.int64(35), np.int64(34))",Black,50.6,1868
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0000.jpg,"(np.int64(29), np.int64(29), np.int64(33))",Black,50.5,4733
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0001.jpg,"(np.int64(30), np.int64(31), np.int64(37))",Black,43.2,7343
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0002.jpg,"(np.int64(33), np.int64(33), np.int64(35))",Black,76.5,2164
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0003.jpg,"(np.int64(33), np.int64(23), np.int64(34))",Black,46.3,9673
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0004.jpg,"(np.int64(34), np.int64(32), np.int64(36))",Black,41.2,4286
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0005.jpg,"(np.int64(37), np.int64(30), np.int64(32))",Black,60.9,4682
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0006.jpg,"(np.int64(43), np.int64(25), np.int64(29))",Black,55.5,2476
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0007.jpg,"(np.int64(200), np.int64(204), np.int64(224))",White,39.5,14312
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0008.jpg,"(np.int64(47), np.int64(39), np.int64(44))",Black,50.8,9224
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0009.jpg,"(np.int64(37), np.int64(34), np.int64(32))",Black,45.9,1535
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0010.jpg,"(np.int64(39), np.int64(27), np.int64(28))",Black,60.7,3149
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0011.jpg,"(np.int64(42), np.int64(25), np.int64(26))",Black,44.7,4611
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0012.jpg,"(np.int64(52), np.int64(33), np.int64(34))",Black,41.6,4956
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0013.jpg,"(np.int64(39), np.int64(26), np.int64(28))",Black,48.1,6290
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0014.jpg,"(np.int64(33), np.int64(28), np.int64(38))",Black,46.8,16431
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0015.jpg,"(np.int64(30), np.int64(30), np.int64(33))",Black,55.8,1131
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0016.jpg,"(np.int64(35), np.int64(33), np.int64(34))",Black,47.7,884
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0017.jpg,"(np.int64(45), np.int64(35), np.int64(39))",Black,37.3,7984
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0018.jpg,"(np.int64(195), np.int64(200), np.int64(219))",White,30.0,15956
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0019.jpg,"(np.int64(45), np.int64(30), np.int64(32))",Black,67.8,2259
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0020.jpg,"(np.int64(37), np.int64(30), np.int64(37))",Black,58.5,8049
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0021.jpg,"(np.int64(167), np.int64(170), np.int64(187))",Silver,31.6,12610
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0022.jpg,"(np.int64(192), np.int64(204), np.int64(210))",Silver,53.3,10398
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0023.jpg,"(np.int64(33), np.int64(27), np.int64(34))",Black,48.4,6138
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0024.jpg,"(np.int64(189), np.int64(191), np.int64(205))",Silver,34.3,12349
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0025.jpg,"(np.int64(145), np.int64(150), np.int64(162))",Silver,30.0,17089
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0026.jpg,"(np.int64(198), np.int64(197), np.int64(218))",White,39.0,12254
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0027.jpg,"(np.int64(32), np.int64(31), np.int64(37))",Black,42.9,7817
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0028.jpg,"(np.int64(193), np.int64(199), np.int64(221))",White,42.5,12279
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0029.jpg,"(np.int64(199), np.int64(202), np.int64(221))",White,43.1,12874
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0030.jpg,"(np.int64(48), np.int64(21), np.int64(21))",Black,48.3,3162
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0031.jpg,"(np.int64(77), np.int64(74), np.int64(73))",Gray,34.1,11713
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0032.jpg,"(np.int64(28), np.int64(27), np.int64(32))",Black,37.6,2487
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0033.jpg,"(np.int64(27), np.int64(25), np.int64(30))",Black,44.0,3245
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0034.jpg,"(np.int64(176), np.int64(86), np.int64(91))",Red,34.5,9743
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0035.jpg,"(np.int64(48), np.int64(28), np.int64(37))",Black,34.1,10526
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0036.jpg,"(np.int64(33), np.int64(33), np.int64(37))",Black,42.1,3752
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0037.jpg,"(np.int64(29), np.int64(27), np.int64(32))",Black,34.9,4711
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0038.jpg,"(np.int64(30), np.int64(30), np.int64(33))",Black,56.3,2522
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0039.jpg,"(np.int64(35), np.int64(36), np.int64(43))",Black,54.1,9110
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0040.jpg,"(np.int64(35), np.int64(35), np.int64(41))",Black,42.5,3681
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0041.jpg,"(np.int64(203), np.int64(210), np.int64(221))",White,44.0,7905
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0042.jpg,"(np.int64(38), np.int64(30), np.int64(35))",Black,48.9,9602
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0043.jpg,"(np.int64(36), np.int64(36), np.int64(42))",Black,32.3,13697
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0044.jpg,"(np.int64(31), np.int64(28), np.int64(34))",Black,58.2,1947
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0045.jpg,"(np.int64(32), np.int64(30), np.int64(36))",Black,51.4,2957
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0046.jpg,"(np.int64(36), np.int64(30), np.int64(34))",Black,74.0,3481
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0047.jpg,"(np.int64(204), np.int64(205), np.int64(221))",White,54.2,7277
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0048.jpg,"(np.int64(36), np.int64(35), np.int64(42))",Black,44.0,11239
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0049.jpg,"(np.int64(41), np.int64(38), np.int64(44))",Black,52.5,6426
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0050.jpg,"(np.int64(34), np.int64(30), np.int64(36))",Black,36.3,12410
더_뉴_싼타페_2021_2023,C:\Users\tjdwn\OneDrive\Desktop\hectoData\open\train\더_뉴_싼타페_2021_2023\더_뉴_싼타페_2021_2023_0051.jpg,"(np.int64(30), np.int64(30), np.int64(37))",Black,45.6,9651
